produto;id_produto;nom_municipio;cod_ibge;uf;num_ano;num_mes;conta_operacional;qtd_estoque_kg
ARROZ                    ;4693;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2021;1;ESTRATÉGIC;37500,0
ARROZ                    ;4693;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2021;1;ESTRATÉGIC;6660,0
ARROZ                    ;4693;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2021;1;ESTRATÉGIC;23060,0
ARROZ                    ;6785;RIO BRANCO-AC                                     ;1200401                       ;AC        ;2021;1;ESTRATÉGIC;7590,0
ARROZ                    ;4693;MANAUS-AM                                         ;1302603                       ;AM        ;2021;1;ESTRATÉGIC;30,0
ARROZ                    ;4693;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2021;1;ESTRATÉGIC;150000,0
ARROZ                    ;4693;MARACANAÚ-CE                                      ;2307650                       ;CE        ;2021;1;ESTRATÉGIC;120000,0
ARROZ                    ;4693;MACEIÓ-AL                                         ;2704302                       ;AL        ;2021;1;ESTRATÉGIC;13613,0
ARROZ                    ;4693;MACEIÓ-AL                                         ;2704302                       ;AL        ;2021;1;ESTRATÉGIC;54450,0
ARROZ                    ;4693;RECIFE-PE                                         ;2611606                       ;PE        ;2021;1;ESTRATÉGIC;25500,0
ARROZ                    ;4693;RECIFE-PE                                         ;2611606                       ;PE        ;2021;1;ESTRATÉGIC;175100,0
ARROZ                    ;4693;RECIFE-PE                                         ;2611606                       ;PE        ;2021;1;ESTRATÉGIC;24900,0
ARROZ                    ;4693;RECIFE-PE                                         ;2611606                       ;PE        ;2021;1;ESTRATÉGIC;150000,0
ARROZ                    ;4693;RECIFE-PE                                         ;2611606                       ;PE        ;2021;1;ESTRATÉGIC;30000,0
ARROZ                    ;4693;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;1;ESTRATÉGIC;1140,0
ARROZ                    ;4693;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;1;ESTRATÉGIC;5430,0
ARROZ                    ;4693;ANANINDEUA-PA                                     ;1500800                       ;PA        ;2021;1;ESTRATÉGIC;44000,0
ARROZ                    ;4693;CACHOEIRO DE ITAPEMIRIM-ES                        ;3201209                       ;ES        ;2021;1;ESTRATÉGIC;6510,0
ARROZ                    ;4693;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2021;1;ESTRATÉGIC;31500,0
ARROZ                    ;4693;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2021;1;ESTRATÉGIC;8530,0
ARROZ                    ;4693;ITABERABA-BA                                      ;2914703                       ;BA        ;2021;1;ESTRATÉGIC;101850,0
ARROZ                    ;4693;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;1;ESTRATÉGIC;204000,0
ARROZ                    ;4693;IRECÊ-BA                                          ;2914604                       ;BA        ;2021;1;ESTRATÉGIC;6000,0
ARROZ                    ;4693;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2021;1;ESTRATÉGIC;18480,0
ARROZ                    ;4693;RIBEIRA DO POMBAL-BA                              ;2926608                       ;BA        ;2021;1;ESTRATÉGIC;12500,0
ARROZ                    ;11243;JOÃO PESSOA-PB                                    ;2507507                       ;PB        ;2021;1;ESTRATÉGIC;29480,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;50,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;51000,0
ARROZ                    ;7364;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;1;PGPM/AGF -;2835700,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;50010,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;113400,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;1;ESTRATÉGIC;5624,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;1;ESTRATÉGIC;44010,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;75600,0
ARROZ                    ;2625;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;OPÇÕES - C;36373,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;113400,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;48000,0
ARROZ                    ;4693;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;34190,0
ARROZ                    ;4693;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;63960,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;93960,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;30000,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;132000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;40590,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;29965,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;1;ESTRATÉGIC;12080,0
ARROZ                    ;2619;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;PGPM/AGF -;60215,5
ARROZ                    ;2625;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;PGPM/AGF -;36372,1
ARROZ                    ;7364;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;1;PGPM/AGF -;989800,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;1;ESTRATÉGIC;31980,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;1;ESTRATÉGIC;31980,0
ARROZ                    ;2619;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;PGPM/AGF -;72495,7
ARROZ                    ;2619;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;OPÇÕES - C;539646,0
ARROZ                    ;2618;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;PGPM/AGF -;219350,0
ARROZ                    ;2618;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;1;OPÇÕES - C;145623,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;49970,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;50200,2
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;50010,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;86600,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;11000,0
ARROZ                    ;7364;AGUDO-RS                                          ;4300109                       ;RS        ;2021;1;PGPM/AGF -;1320100,0
ARROZ                    ;2619;AGUDO-RS                                          ;4300109                       ;RS        ;2021;1;PGPM/AGF -;1010000,0
ARROZ                    ;2619;AGUDO-RS                                          ;4300109                       ;RS        ;2021;1;PGPM/AGF -;665300,0
ARROZ                    ;7364;AGUDO-RS                                          ;4300109                       ;RS        ;2021;1;PGPM/AGF -;2095900,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;113400,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;1;ESTRATÉGIC;86600,0
ARROZ                    ;2619;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;1;PGPM/AGF -;6401160,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;12000,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;1;ESTRATÉGIC;1160,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1108,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;2619;SÃO BORJA-RS                                      ;4318002                       ;RS        ;2021;1;PGPM/AGF -;2256100,0
ARROZ                    ;7364;SÃO BORJA-RS                                      ;4318002                       ;RS        ;2021;1;PGPM/AGF -;2871400,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1111,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;78000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;49950,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;200000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;73800,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;799,8
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;77040,0
ARROZ                    ;11243;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;7020,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;999,9
ARROZ                    ;6785;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;31980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;32000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;1;ESTRATÉGIC;26400,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;1250,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;1;ESTRATÉGIC;50,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;11000,0
ARROZ                    ;11243;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;7020,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50010,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;32000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;86600,0
ARROZ                    ;4693;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;63960,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;7960,0
ARROZ                    ;4693;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;25640,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;132000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;86600,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;12080,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;93960,0
ARROZ                    ;11243;ROLÂNDIA-PR                                       ;4122404                       ;PR        ;2021;2;ESTRATÉGIC;30000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;75600,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;113400,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;113400,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;40590,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;154700,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;48000,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;170100,0
ARROZ                    ;4693;CAMPO GRANDE-MS                                   ;5002704                       ;MS        ;2021;2;ESTRATÉGIC;1355,0
ARROZ                    ;7364;AGUDO-RS                                          ;4300109                       ;RS        ;2021;2;PGPM/AGF -;1320100,0
ARROZ                    ;2619;AGUDO-RS                                          ;4300109                       ;RS        ;2021;2;PGPM/AGF -;1010000,0
ARROZ                    ;2619;AGUDO-RS                                          ;4300109                       ;RS        ;2021;2;PGPM/AGF -;665300,0
ARROZ                    ;7364;AGUDO-RS                                          ;4300109                       ;RS        ;2021;2;PGPM/AGF -;2095900,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50090,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;5520,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;147300,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;32399,9
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;73800,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;97735,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;33200,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;116815,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;76980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38975,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;870,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49950,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;78000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;44010,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;11243;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50010,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50010,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;30000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49970,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49970,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;32310,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;2400,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50200,2
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50010,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;79050,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;76800,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51000,2
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38085,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50045,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;126180,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;30000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;32370,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;30700,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;52300,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;137895,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;37440,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;99980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;37350,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49970,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;49985,0
ARROZ                    ;11243;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;83000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;12360,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;60,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;2400,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38400,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;110265,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38640,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51600,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;31990,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;367000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;125000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;37980,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;114730,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;272890,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;33000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;164000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;200000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;46950,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;175000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;75000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;25000,0
ARROZ                    ;4693;RONDONÓPOLIS-MT                                   ;5107602                       ;MT        ;2021;2;ESTRATÉGIC;36000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;100020,0
ARROZ                    ;11243;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38100,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;50010,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;13700,0
ARROZ                    ;6785;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;31980,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;799,8
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;36000,0
ARROZ                    ;2619;SÃO BORJA-RS                                      ;4318002                       ;RS        ;2021;2;PGPM/AGF -;2256100,0
ARROZ                    ;7364;SÃO BORJA-RS                                      ;4318002                       ;RS        ;2021;2;PGPM/AGF -;2871400,0
ARROZ                    ;7364;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;2;PGPM/AGF -;989800,0
ARROZ                    ;7364;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;2;PGPM/AGF -;2835700,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;17800,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38985,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;38400,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;2;ESTRATÉGIC;870,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;2;ESTRATÉGIC;63960,0
ARROZ                    ;4693;HERVAL D'OESTE-SC                                 ;4206702                       ;SC        ;2021;2;ESTRATÉGIC;125805,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;2619;URUGUAIANA-RS                                     ;4322400                       ;RS        ;2021;2;PGPM/AGF -;6401160,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;39000,0
ARROZ                    ;2619;PELOTAS-RS                                        ;4314407                       ;RS        ;2021;2;OPÇÕES - C;539646,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;26400,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51000,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;37940,0
ARROZ                    ;4693;BRASÍLIA-DF                                       ;5300108                       ;DF        ;2021;2;ESTRATÉGIC;51000,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;32540,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;33330,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;33330,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;33330,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;33330,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;33000,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;1500,0
ARROZ                    ;4693;CANOAS-RS                                         ;4304606                       ;RS        ;2021;2;ESTRATÉGIC;34980,0
